Date,Region,Province,Prize,Numbers
2026-05-15,MN,Cà Mau,3,91843 - 58276 - 49185 - 67923 - 45348 - 08291
2026-05-15,MN,Cà Mau,4,29935 - 29752 - 00538 - 89869 - 99654 - 89596
2026-05-15,MN,Cà Mau,5,77182 - 94699 - 19110
2026-05-15,MN,Cà Mau,6,41046 - 01547 - 13683
2026-05-15,MN,Cà Mau,7,70658 - 18534 - 20441 - 93491
2026-05-15,MN,Cà Mau,8,44872
2026-05-16,MB,Hà Nội,ĐB,38302
2026-05-16,MB,Hà Nội,1,79239
2026-05-16,MB,Hà Nội,2,74937
2026-05-16,MB,Hà Nội,3,16799 - 32063 - 54028 - 39997 - 22664 - 17843
2026-05-16,MB,Hà Nội,4,57041 - 68333 - 78148 - 98095 - 58077 - 26467
2026-05-16,MB,Hà Nội,5,52860 - 78749 - 47853
2026-05-16,MB,Hà Nội,6,82129 - 38582 - 19934
2026-05-16,MB,Hà Nội,7,42178 - 59474 - 90209 - 12464
2026-05-16,MT,Đà Nẵng,ĐB,46669
2026-05-16,MT,Đà Nẵng,1,80759
2026-05-16,MT,Đà Nẵng,2,42964
2026-05-16,MT,Đà Nẵng,3,92052 - 92152 - 42296 - 82827 - 86271 - 05814
2026-05-16,MT,Đà Nẵng,4,17428 - 03265 - 67598 - 49592 - 80721 - 74130
2026-05-16,MT,Đà Nẵng,5,80262 - 48999 - 48430
2026-05-16,MT,Đà Nẵng,6,50828 - 50554 - 41596
2026-05-16,MT,Đà Nẵng,7,89033 - 07261 - 71774 - 67154
2026-05-16,MT,Đà Nẵng,8,33270
2026-05-16,MT,Khánh Hòa,ĐB,83619
2026-05-16,MT,Khánh Hòa,1,79393
2026-05-16,MT,Khánh Hòa,2,70221
2026-05-16,MT,Khánh Hòa,3,75055 - 05644 - 31389 - 06186 - 18985 - 31386
2026-05-16,MT,Khánh Hòa,4,74121 - 98140 - 78738 - 64056 - 22698 - 94459
2026-05-16,MT,Khánh Hòa,5,88356 - 02114 - 74417
2026-05-16,MT,Khánh Hòa,6,14717 - 26979 - 32232
2026-05-16,MT,Khánh Hòa,7,36438 - 19394 - 52918 - 77660
2026-05-16,MT,Khánh Hòa,8,55429
2026-05-16,MN,TP. HCM,ĐB,04231
2026-05-16,MN,TP. HCM,1,36831
2026-05-16,MN,TP. HCM,2,93442
2026-05-16,MN,TP. HCM,3,90408 - 78550 - 39416 - 89749 - 95565 - 35796
2026-05-16,MN,TP. HCM,4,27679 - 41763 - 45910 - 83396 - 74335 - 65676
2026-05-16,MN,TP. HCM,5,20380 - 40556 - 54295
2026-05-16,MN,TP. HCM,6,31050 - 19017 - 34662
2026-05-16,MN,TP. HCM,7,47283 - 79646 - 70668 - 33726
2026-05-16,MN,TP. HCM,8,64599
2026-05-16,MN,Đồng Tháp,ĐB,31363
2026-05-16,MN,Đồng Tháp,1,54248
2026-05-16,MN,Đồng Tháp,2,02796
2026-05-16,MN,Đồng Tháp,3,76463 - 33757 - 50477 - 56274 - 63683 - 34943
2026-05-16,MN,Đồng Tháp,4,31583 - 58096 - 62468 - 70475 - 05980 - 90395
2026-05-16,MN,Đồng Tháp,5,58527 - 83219 - 84350
2026-05-16,MN,Đồng Tháp,6,13002 - 93800 - 26502
2026-05-16,MN,Đồng Tháp,7,55230 - 14698 - 67855 - 35406
2026-05-16,MN,Đồng Tháp,8,94049
2026-05-16,MN,Cà Mau,ĐB,47653
2026-05-16,MN,Cà Mau,1,80236
2026-05-16,MN,Cà Mau,2,68095
2026-05-16,MN,Cà Mau,3,69926 - 06328 - 07933 - 28124 - 04802 - 36078
2026-05-16,MN,Cà Mau,4,42458 - 86788 - 80355 - 44751 - 81107 - 26654
2026-05-16,MN,Cà Mau,5,72518 - 83765 - 88447
2026-05-16,MN,Cà Mau,6,14587 - 45083 - 00057
2026-05-16,MN,Cà Mau,7,45274 - 34596 - 71649 - 20501
2026-05-16,MN,Cà Mau,8,61410
2026-05-17,MB,Hà Nội,ĐB,25012
2026-05-17,MB,Hà Nội,1,28960
2026-05-17,MB,Hà Nội,2,03289
2026-05-17,MB,Hà Nội,3,43594 - 19378 - 66872 - 60140 - 19053 - 75634
2026-05-17,MB,Hà Nội,4,22413 - 64868 - 67210 - 83769 - 66621 - 35482
2026-05-17,MB,Hà Nội,5,08051 - 61771 - 74422
2026-05-17,MB,Hà Nội,6,31276 - 39471 - 34612
2026-05-17,MB,Hà Nội,7,30586 - 64857 - 32483 - 12718
2026-05-17,MT,Đà Nẵng,ĐB,94863
2026-05-17,MT,Đà Nẵng,1,33722
2026-05-17,MT,Đà Nẵng,2,78289
2026-05-17,MT,Đà Nẵng,3,51328 - 66096 - 34704 - 48890 - 55610 - 45000
2026-05-17,MT,Đà Nẵng,4,45172 - 73088 - 43332 - 07652 - 03245 - 87184
2026-05-17,MT,Đà Nẵng,5,14285 - 64097 - 65546
2026-05-17,MT,Đà Nẵng,6,80302 - 34626 - 81906
2026-05-17,MT,Đà Nẵng,7,78178 - 50478 - 88684 - 83824
2026-05-17,MT,Đà Nẵng,8,70235
2026-05-17,MT,Khánh Hòa,ĐB,04422
2026-05-17,MT,Khánh Hòa,1,31763
2026-05-17,MT,Khánh Hòa,2,46601
2026-05-17,MT,Khánh Hòa,3,60857 - 42979 - 48317 - 53724 - 60442 - 10575
2026-05-17,MT,Khánh Hòa,4,13909 - 84878 - 79994 - 72288 - 23760 - 90268
2026-05-17,MT,Khánh Hòa,5,54073 - 98325 - 66568
2026-05-17,MT,Khánh Hòa,6,90260 - 75385 - 62523
2026-05-17,MT,Khánh Hòa,7,61101 - 64992 - 21747 - 94158
2026-05-17,MT,Khánh Hòa,8,38448
2026-05-17,MN,TP. HCM,ĐB,05506
2026-05-17,MN,TP. HCM,1,77678
2026-05-17,MN,TP. HCM,2,83460
2026-05-17,MN,TP. HCM,3,41531 - 15493 - 17990 - 80748 - 88083 - 02004
2026-05-17,MN,TP. HCM,4,22455 - 15246 - 83584 - 27207 - 69023 - 13043
2026-05-17,MN,TP. HCM,5,79577 - 72895 - 73063
2026-05-17,MN,TP. HCM,6,87740 - 10878 - 24056
2026-05-17,MN,TP. HCM,7,54516 - 70056 - 03523 - 95591
2026-05-17,MN,TP. HCM,8,74867
2026-05-17,MN,Đồng Tháp,ĐB,85349
2026-05-17,MN,Đồng Tháp,1,61603
2026-05-17,MN,Đồng Tháp,2,62525
2026-05-17,MN,Đồng Tháp,3,28023 - 22712 - 51387 - 42378 - 74894 - 77838
2026-05-17,MN,Đồng Tháp,4,72909 - 00215 - 51806 - 83582 - 16119 - 17741
2026-05-17,MN,Đồng Tháp,5,06617 - 90073 - 18369
2026-05-17,MN,Đồng Tháp,6,76954 - 04933 - 36629
2026-05-17,MN,Đồng Tháp,7,18311 - 64917 - 09563 - 21631
2026-05-17,MN,Đồng Tháp,8,73885
2026-05-17,MN,Cà Mau,ĐB,64026
2026-05-17,MN,Cà Mau,1,16744
2026-05-17,MN,Cà Mau,2,95024
2026-05-17,MN,Cà Mau,3,90373 - 71610 - 99422 - 54884 - 94031 - 72909
2026-05-17,MN,Cà Mau,4,45154 - 84040 - 14805 - 06709 - 91308 - 13402
2026-05-17,MN,Cà Mau,5,56799 - 76811 - 13521
2026-05-17,MN,Cà Mau,6,92111 - 77314 - 62391
2026-05-17,MN,Cà Mau,7,42859 - 11516 - 66530 - 70599
2026-05-17,MN,Cà Mau,8,16818
2026-05-18,MB,Hà Nội,ĐB,80940
2026-05-18,MB,Hà Nội,1,71536
2026-05-18,MB,Hà Nội,2,98158
2026-05-18,MB,Hà Nội,3,31253 - 62726 - 59089 - 00864 - 45023 - 06384
2026-05-18,MB,Hà Nội,4,36391 - 53553 - 44795 - 97528 - 62630 - 16146
2026-05-18,MB,Hà Nội,5,98980 - 39705 - 64717
2026-05-18,MB,Hà Nội,6,82781 - 27977 - 13340
2026-05-18,MB,Hà Nội,7,33628 - 54270 - 95006 - 78132
2026-05-18,MT,Đà Nẵng,ĐB,21134
2026-05-18,MT,Đà Nẵng,1,77556
2026-05-18,MT,Đà Nẵng,2,43358
2026-05-18,MT,Đà Nẵng,3,20304 - 26441 - 37429 - 78304 - 53892 - 80065
2026-05-18,MT,Đà Nẵng,4,33670 - 26368 - 54450 - 30956 - 52749 - 80292
2026-05-18,MT,Đà Nẵng,5,32867 - 49408 - 86645
2026-05-18,MT,Đà Nẵng,6,39017 - 36604 - 06635
2026-05-18,MT,Đà Nẵng,7,06970 - 71952 - 19177 - 80441
2026-05-18,MT,Đà Nẵng,8,99883
2026-05-18,MT,Khánh Hòa,ĐB,16850
2026-05-18,MT,Khánh Hòa,1,01010
2026-05-18,MT,Khánh Hòa,2,31663
2026-05-18,MT,Khánh Hòa,3,69800 - 43489 - 09617 - 03968 - 23802 - 92891
2026-05-18,MT,Khánh Hòa,4,93074 - 89032 - 49093 - 84477 - 45560 - 17771
2026-05-18,MT,Khánh Hòa,5,89269 - 10820 - 08027
2026-05-18,MT,Khánh Hòa,6,78539 - 88768 - 53299
2026-05-18,MT,Khánh Hòa,7,48545 - 34853 - 17736 - 44971
2026-05-18,MT,Khánh Hòa,8,11420
2026-05-18,MN,TP. HCM,ĐB,72253
2026-05-18,MN,TP. HCM,1,94066
2026-05-18,MN,TP. HCM,2,01809
2026-05-18,MN,TP. HCM,3,74714 - 78341 - 76315 - 51317 - 05431 - 99776
2026-05-18,MN,TP. HCM,4,42545 - 31805 - 87031 - 25983 - 68065 - 95508
2026-05-18,MN,TP. HCM,5,98146 - 18443 - 00943
2026-05-18,MN,TP. HCM,6,96300 - 31772 - 63326
2026-05-18,MN,TP. HCM,7,49165 - 76999 - 08139 - 66133
2026-05-18,MN,TP. HCM,8,33009
2026-05-18,MN,Đồng Tháp,ĐB,53627
2026-05-18,MN,Đồng Tháp,1,61124
2026-05-18,MN,Đồng Tháp,2,80383
2026-05-18,MN,Đồng Tháp,3,79140 - 21924 - 89946 - 53322 - 77750 - 14358
2026-05-18,MN,Đồng Tháp,4,74851 - 24933 - 94419 - 34257 - 47089 - 37484
2026-05-18,MN,Đồng Tháp,5,51826 - 79469 - 25017
2026-05-18,MN,Đồng Tháp,6,69373 - 05462 - 50472
2026-05-18,MN,Đồng Tháp,7,94520 - 59906 - 47083 - 06583
2026-05-18,MN,Đồng Tháp,8,26356
2026-05-18,MN,Cà Mau,ĐB,36743
2026-05-18,MN,Cà Mau,1,58668
2026-05-18,MN,Cà Mau,2,49881
2026-05-18,MN,Cà Mau,3,51413 - 24063 - 11643 - 22124 - 98946 - 26091
2026-05-18,MN,Cà Mau,4,52457 - 85442 - 09933 - 87063 - 44592 - 60547
2026-05-18,MN,Cà Mau,5,73429 - 91617 - 93797
2026-05-18,MN,Cà Mau,6,92413 - 45669 - 71036
2026-05-18,MN,Cà Mau,7,92970 - 43857 - 81103 - 37828
2026-05-18,MN,Cà Mau,8,59306
2026-05-19,MB,Hà Nội,ĐB,12513
2026-05-19,MB,Hà Nội,1,54538
2026-05-19,MB,Hà Nội,2,94266
2026-05-19,MB,Hà Nội,3,57929 - 99146 - 57498 - 71939 - 60942 - 85421
2026-05-19,MB,Hà Nội,4,76541 - 42217 - 80906 - 17072 - 48294 - 65758
2026-05-19,MB,Hà Nội,5,40787 - 72008 - 76703
2026-05-19,MB,Hà Nội,6,98521 - 73465 - 30246
2026-05-19,MB,Hà Nội,7,18965 - 70133 - 71458 - 24403
2026-05-19,MT,Đà Nẵng,ĐB,63268
2026-05-19,MT,Đà Nẵng,1,92161
2026-05-19,MT,Đà Nẵng,2,26250
2026-05-19,MT,Đà Nẵng,3,07431 - 20138 - 21367 - 33544 - 70412 - 41549
2026-05-19,MT,Đà Nẵng,4,01321 - 97454 - 48404 - 77546 - 61649 - 90921
2026-05-19,MT,Đà Nẵng,5,16692 - 90858 - 04447
2026-05-19,MT,Đà Nẵng,6,98289 - 25071 - 38679
2026-05-19,MT,Đà Nẵng,7,84723 - 84747 - 46437 - 60411
2026-05-19,MT,Đà Nẵng,8,35420
2026-05-19,MT,Khánh Hòa,ĐB,51830
2026-05-19,MT,Khánh Hòa,1,27863
2026-05-19,MT,Khánh Hòa,2,77941
2026-05-19,MT,Khánh Hòa,3,98347 - 31294 - 81662 - 36886 - 92467 - 11531
2026-05-19,MT,Khánh Hòa,4,62157 - 77750 - 75495 - 06434 - 52518 - 87254
2026-05-19,MT,Khánh Hòa,5,39710 - 34435 - 52324
2026-05-19,MT,Khánh Hòa,6,57587 - 83383 - 37194
2026-05-19,MT,Khánh Hòa,7,58414 - 89285 - 44135 - 70466
2026-05-19,MT,Khánh Hòa,8,19373
2026-05-19,MN,TP. HCM,ĐB,53288
2026-05-19,MN,TP. HCM,1,69159
2026-05-19,MN,TP. HCM,2,44861
2026-05-19,MN,TP. HCM,3,34526 - 69704 - 25150 - 86528 - 72224 - 37672
2026-05-19,MN,TP. HCM,4,41618 - 61782 - 41896 - 83263 - 33539 - 60039
2026-05-19,MN,TP. HCM,5,67860 - 39441 - 67075
2026-05-19,MN,TP. HCM,6,39690 - 74427 - 71226
2026-05-19,MN,TP. HCM,7,45812 - 67324 - 33798 - 22171
2026-05-19,MN,TP. HCM,8,87071
2026-05-19,MN,Đồng Tháp,ĐB,71199
2026-05-19,MN,Đồng Tháp,1,26721
2026-05-19,MN,Đồng Tháp,2,74955
2026-05-19,MN,Đồng Tháp,3,57499 - 63161 - 56092 - 91136 - 66905 - 30685
2026-05-19,MN,Đồng Tháp,4,05241 - 29049 - 99026 - 03264 - 50679 - 93970
2026-05-19,MN,Đồng Tháp,5,59824 - 59616 - 66540
2026-05-19,MN,Đồng Tháp,6,75914 - 36368 - 36670
2026-05-19,MN,Đồng Tháp,7,54006 - 03701 - 17502 - 52704
2026-05-19,MN,Đồng Tháp,8,67248
2026-05-19,MN,Cà Mau,ĐB,70602
2026-05-19,MN,Cà Mau,1,75472
2026-05-19,MN,Cà Mau,2,41384
2026-05-19,MN,Cà Mau,3,39464 - 38586 - 76308 - 48082 - 87707 - 12404
2026-05-19,MN,Cà Mau,4,44288 - 05175 - 64484 - 77995 - 47941 - 99989
2026-05-19,MN,Cà Mau,5,06426 - 39727 - 70940
2026-05-19,MN,Cà Mau,6,48355 - 68642 - 14545
2026-05-19,MN,Cà Mau,7,53500 - 86285 - 02894 - 11085
2026-05-19,MN,Cà Mau,8,86934
2026-05-20,MB,Hà Nội,ĐB,80836
2026-05-20,MB,Hà Nội,1,89215
2026-05-20,MB,Hà Nội,2,23497
2026-05-20,MB,Hà Nội,3,07789 - 06837 - 62270 - 48754 - 25802 - 07816
2026-05-20,MB,Hà Nội,4,23023 - 54811 - 18212 - 12636 - 44848 - 34653
2026-05-20,MB,Hà Nội,5,37036 - 26906 - 94812
2026-05-20,MB,Hà Nội,6,80939 - 76698 - 98841
2026-05-20,MB,Hà Nội,7,67789 - 17821 - 22615 - 76548
2026-05-20,MT,Đà Nẵng,ĐB,02098
2026-05-20,MT,Đà Nẵng,1,21349
2026-05-20,MT,Đà Nẵng,2,52052
2026-05-20,MT,Đà Nẵng,3,44522 - 95424 - 19072 - 39826 - 61217 - 32713
2026-05-20,MT,Đà Nẵng,4,70531 - 12505 - 70659 - 17317 - 48575 - 42840
2026-05-20,MT,Đà Nẵng,5,01620 - 78980 - 20992
2026-05-20,MT,Đà Nẵng,6,00393 - 49089 - 21815
2026-05-20,MT,Đà Nẵng,7,17512 - 70251 - 86139 - 55045
2026-05-20,MT,Đà Nẵng,8,81914
2026-05-20,MT,Khánh Hòa,ĐB,76755
2026-05-20,MT,Khánh Hòa,1,16427
2026-05-20,MT,Khánh Hòa,2,25191
2026-05-20,MT,Khánh Hòa,3,39173 - 42514 - 07947 - 43121 - 67093 - 49049
2026-05-20,MT,Khánh Hòa,4,91802 - 89366 - 51527 - 97654 - 13084 - 45104
2026-05-20,MT,Khánh Hòa,5,86495 - 08328 - 21101
2026-05-20,MT,Khánh Hòa,6,14534 - 97778 - 61384
2026-05-20,MT,Khánh Hòa,7,17056 - 73385 - 17647 - 25478
2026-05-20,MT,Khánh Hòa,8,68996
2026-05-20,MN,TP. HCM,ĐB,30859
2026-05-20,MN,TP. HCM,1,12399
2026-05-20,MN,TP. HCM,2,55361
2026-05-20,MN,TP. HCM,3,12918 - 81232 - 79394 - 00596 - 22915 - 01707
2026-05-20,MN,TP. HCM,4,37059 - 43918 - 99043 - 86405 - 18263 - 71803
2026-05-20,MN,TP. HCM,5,58596 - 76230 - 37078
2026-05-20,MN,TP. HCM,6,46476 - 88532 - 63353
2026-05-20,MN,TP. HCM,7,99453 - 88460 - 43405 - 47713
2026-05-20,MN,TP. HCM,8,16578
2026-05-20,MN,Đồng Tháp,ĐB,04170
2026-05-20,MN,Đồng Tháp,1,78279
2026-05-20,MN,Đồng Tháp,2,71203
2026-05-20,MN,Đồng Tháp,3,64398 - 95626 - 57631 - 30037 - 90802 - 91660
2026-05-20,MN,Đồng Tháp,4,71657 - 28417 - 08738 - 03814 - 33735 - 64929
2026-05-20,MN,Đồng Tháp,5,74722 - 62914 - 89212
2026-05-20,MN,Đồng Tháp,6,51483 - 94090 - 93899
2026-05-20,MN,Đồng Tháp,7,10491 - 91805 - 26889 - 15510
2026-05-20,MN,Đồng Tháp,8,04276
2026-05-20,MN,Cà Mau,ĐB,20879
2026-05-20,MN,Cà Mau,1,53507
2026-05-20,MN,Cà Mau,2,52499
2026-05-20,MN,Cà Mau,3,50147 - 51649 - 01287 - 17274 - 68994 - 68817
2026-05-20,MN,Cà Mau,4,08427 - 86641 - 05678 - 30582 - 16419 - 07436
2026-05-20,MN,Cà Mau,5,47380 - 57332 - 86278
2026-05-20,MN,Cà Mau,6,01370 - 82944 - 03710
2026-05-20,MN,Cà Mau,7,38797 - 13012 - 56709 - 29479
2026-05-20,MN,Cà Mau,8,74261
2026-05-21,MB,Hà Nội,ĐB,56093
2026-05-21,MB,Hà Nội,1,68370
2026-05-21,MB,Hà Nội,2,81911
2026-05-21,MB,Hà Nội,3,89695 - 12180 - 73572 - 31379 - 82070 - 29925
2026-05-21,MB,Hà Nội,4,93952 - 66925 - 08535 - 42815 - 07326 - 16197
2026-05-21,MB,Hà Nội,5,91128 - 03982 - 09857
2026-05-21,MB,Hà Nội,6,88792 - 41040 - 18751
2026-05-21,MB,Hà Nội,7,82691 - 92830 - 37059 - 18338
2026-05-21,MT,Đà Nẵng,ĐB,40349
2026-05-21,MT,Đà Nẵng,1,99346
2026-05-21,MT,Đà Nẵng,2,59851
2026-05-21,MT,Đà Nẵng,3,09580 - 15633 - 44781 - 24058 - 02418 - 33334
2026-05-21,MT,Đà Nẵng,4,82227 - 44119 - 05010 - 28203 - 02732 - 75953
2026-05-21,MT,Đà Nẵng,5,78316 - 46261 - 30526
2026-05-21,MT,Đà Nẵng,6,05216 - 80516 - 55305
2026-05-21,MT,Đà Nẵng,7,43722 - 13112 - 29328 - 41793
2026-05-21,MT,Đà Nẵng,8,67271
2026-05-21,MT,Khánh Hòa,ĐB,31919
2026-05-21,MT,Khánh Hòa,1,71166
2026-05-21,MT,Khánh Hòa,2,09992
2026-05-21,MT,Khánh Hòa,3,16042 - 78666 - 95194 - 92764 - 41431 - 09632
2026-05-21,MT,Khánh Hòa,4,53655 - 89217 - 70017 - 89728 - 69453 - 92748
2026-05-21,MT,Khánh Hòa,5,79801 - 79768 - 16149
2026-05-21,MT,Khánh Hòa,6,25016 - 84982 - 24210
2026-05-21,MT,Khánh Hòa,7,44118 - 07508 - 34980 - 63945
2026-05-21,MT,Khánh Hòa,8,60815
2026-05-21,MN,TP. HCM,ĐB,32801
2026-05-21,MN,TP. HCM,1,31956
2026-05-21,MN,TP. HCM,2,48177
2026-05-21,MN,TP. HCM,3,13717 - 72063 - 70642 - 20003 - 03471 - 92573
2026-05-21,MN,TP. HCM,4,45758 - 11304 - 87325 - 26078 - 42417 - 30291
2026-05-21,MN,TP. HCM,5,14999 - 51256 - 97455
2026-05-21,MN,TP. HCM,6,96489 - 54755 - 84655
2026-05-21,MN,TP. HCM,7,98516 - 72814 - 09005 - 82657
2026-05-21,MN,TP. HCM,8,61584
2026-05-21,MN,Đồng Tháp,ĐB,44176
2026-05-21,MN,Đồng Tháp,1,08198
2026-05-21,MN,Đồng Tháp,2,62856
2026-05-21,MN,Đồng Tháp,3,99555 - 20398 - 08422 - 50994 - 57118 - 45850
2026-05-21,MN,Đồng Tháp,4,14362 - 42524 - 45176 - 26930 - 65258 - 35617
2026-05-21,MN,Đồng Tháp,5,98629 - 37820 - 67220
2026-05-21,MN,Đồng Tháp,6,44607 - 63124 - 83321
2026-05-21,MN,Đồng Tháp,7,55310 - 57325 - 23302 - 07757
2026-05-21,MN,Đồng Tháp,8,26336
2026-05-21,MN,Cà Mau,ĐB,81797
2026-05-21,MN,Cà Mau,1,67958
2026-05-21,MN,Cà Mau,2,40927
2026-05-21,MN,Cà Mau,3,02553 - 10047 - 62827 - 48195 - 64690 - 51262
2026-05-21,MN,Cà Mau,4,53280 - 34315 - 17509 - 20894 - 27963 - 90045
2026-05-21,MN,Cà Mau,5,68265 - 30406 - 00869
2026-05-21,MN,Cà Mau,6,65150 - 48965 - 69850
2026-05-21,MN,Cà Mau,7,50469 - 48727 - 91924 - 74030
2026-05-21,MN,Cà Mau,8,60269
2026-05-22,MB,Hà Nội,ĐB,24016
2026-05-22,MB,Hà Nội,1,09494
2026-05-22,MB,Hà Nội,2,17626
2026-05-22,MB,Hà Nội,3,40714 - 21400 - 06577 - 25491 - 32953 - 93627
2026-05-22,MB,Hà Nội,4,33796 - 93060 - 63815 - 90697 - 92284 - 96492
2026-05-22,MB,Hà Nội,5,47516 - 23526 - 56785
2026-05-22,MB,Hà Nội,6,66840 - 90457 - 29740
2026-05-22,MB,Hà Nội,7,71943 - 68833 - 39943 - 42031
2026-05-22,MT,Đà Nẵng,ĐB,73288
2026-05-22,MT,Đà Nẵng,1,23119
2026-05-22,MT,Đà Nẵng,2,69791
2026-05-22,MT,Đà Nẵng,3,46011 - 08632 - 47867 - 64578 - 71774 - 80050
2026-05-22,MT,Đà Nẵng,4,30138 - 52787 - 39491 - 64747 - 31387 - 75361
2026-05-22,MT,Đà Nẵng,5,96702 - 47777 - 49977
2026-05-22,MT,Đà Nẵng,6,60535 - 80257 - 37861
2026-05-22,MT,Đà Nẵng,7,49276 - 38134 - 25699 - 28902
2026-05-22,MT,Đà Nẵng,8,59163
2026-05-22,MT,Khánh Hòa,ĐB,30217
2026-05-22,MT,Khánh Hòa,1,73471
2026-05-22,MT,Khánh Hòa,2,50025
2026-05-22,MT,Khánh Hòa,3,29423 - 69638 - 74344 - 43845 - 68256 - 67876
2026-05-22,MT,Khánh Hòa,4,36769 - 03941 - 95477 - 15432 - 65542 - 38893
2026-05-22,MT,Khánh Hòa,5,17139 - 88703 - 63663
2026-05-22,MT,Khánh Hòa,6,69780 - 48964 - 63020
2026-05-22,MT,Khánh Hòa,7,95709 - 10695 - 01080 - 26476
2026-05-22,MT,Khánh Hòa,8,84928
2026-05-22,MN,TP. HCM,ĐB,79581
2026-05-22,MN,TP. HCM,1,49253
2026-05-22,MN,TP. HCM,2,08644
2026-05-22,MN,TP. HCM,3,76626 - 06910 - 05148 - 64489 - 64546 - 15359
2026-05-22,MN,TP. HCM,4,67602 - 66018 - 50885 - 95697 - 32539 - 68399
2026-05-22,MN,TP. HCM,5,89454 - 23137 - 99693
2026-05-22,MN,TP. HCM,6,13699 - 04150 - 49343
2026-05-22,MN,TP. HCM,7,95624 - 88734 - 94339 - 40414
2026-05-22,MN,TP. HCM,8,23203
2026-05-22,MN,Đồng Tháp,ĐB,93477
2026-05-22,MN,Đồng Tháp,1,31192
2026-05-22,MN,Đồng Tháp,2,75621
2026-05-22,MN,Đồng Tháp,3,13678 - 83099 - 90168 - 62984 - 94712 - 96727
2026-05-22,MN,Đồng Tháp,4,45265 - 15804 - 68034 - 13470 - 66593 - 96376
2026-05-22,MN,Đồng Tháp,5,55422 - 80033 - 75989
2026-05-22,MN,Đồng Tháp,6,92202 - 34651 - 30669
2026-05-22,MN,Đồng Tháp,7,32987 - 98576 - 84842 - 41620
2026-05-22,MN,Đồng Tháp,8,08794
2026-05-22,MN,Cà Mau,ĐB,25471
2026-05-22,MN,Cà Mau,1,80019
2026-05-22,MN,Cà Mau,2,89278
2026-05-22,MN,Cà Mau,3,94135 - 65528 - 53038 - 86143 - 26605 - 31176
2026-05-22,MN,Cà Mau,4,69034 - 96466 - 95369 - 44206 - 49570 - 36739
2026-05-22,MN,Cà Mau,5,50087 - 45297 - 44072
2026-05-22,MN,Cà Mau,6,47422 - 19988 - 41231
2026-05-22,MN,Cà Mau,7,08205 - 40876 - 56345 - 78079
2026-05-22,MN,Cà Mau,8,32282
2026-05-23,MB,Hà Nội,ĐB,74829
2026-05-23,MB,Hà Nội,1,15544
2026-05-23,MB,Hà Nội,2,44989
2026-05-23,MB,Hà Nội,3,96515 - 46690 - 57886 - 54447 - 49613 - 17446
2026-05-23,MB,Hà Nội,4,90784 - 60851 - 99014 - 94959 - 92013 - 03930
2026-05-23,MB,Hà Nội,5,49471 - 20608 - 03051
2026-05-23,MB,Hà Nội,6,74432 - 00429 - 66746
2026-05-23,MB,Hà Nội,7,90510 - 50334 - 24877 - 92747
2026-05-23,MT,Đà Nẵng,ĐB,33454
2026-05-23,MT,Đà Nẵng,1,52806
2026-05-23,MT,Đà Nẵng,2,39250
2026-05-23,MT,Đà Nẵng,3,65047 - 41031 - 38947 - 56781 - 91956 - 50222
2026-05-23,MT,Đà Nẵng,4,65969 - 72089 - 80887 - 56685 - 69320 - 85121
2026-05-23,MT,Đà Nẵng,5,72393 - 48710 - 07417
2026-05-23,MT,Đà Nẵng,6,21044 - 16761 - 06486
2026-05-23,MT,Đà Nẵng,7,60850 - 97148 - 56984 - 34637
2026-05-23,MT,Đà Nẵng,8,09146
2026-05-23,MT,Khánh Hòa,ĐB,57762
2026-05-23,MT,Khánh Hòa,1,84014
2026-05-23,MT,Khánh Hòa,2,25314
2026-05-23,MT,Khánh Hòa,3,73858 - 25135 - 36985 - 33877 - 08400 - 44727
2026-05-23,MT,Khánh Hòa,4,30072 - 72402 - 05838 - 27203 - 32043 - 81700
2026-05-23,MT,Khánh Hòa,5,92798 - 10887 - 32613
2026-05-23,MT,Khánh Hòa,6,94936 - 92844 - 22603
2026-05-23,MT,Khánh Hòa,7,32388 - 70937 - 96132 - 72122
2026-05-23,MT,Khánh Hòa,8,73018
2026-05-23,MN,TP. HCM,ĐB,49187
2026-05-23,MN,TP. HCM,1,15413
2026-05-23,MN,TP. HCM,2,11402
2026-05-23,MN,TP. HCM,3,39308 - 94722 - 97887 - 09901 - 98472 - 59580
2026-05-23,MN,TP. HCM,4,34031 - 43749 - 30576 - 81348 - 83178 - 56991
2026-05-23,MN,TP. HCM,5,17171 - 30258 - 56458
2026-05-23,MN,TP. HCM,6,40410 - 28827 - 16693
2026-05-23,MN,TP. HCM,7,52691 - 00014 - 95211 - 38183
2026-05-23,MN,TP. HCM,8,80928
2026-05-23,MN,Đồng Tháp,ĐB,82446
2026-05-23,MN,Đồng Tháp,1,35148
2026-05-23,MN,Đồng Tháp,2,39513
2026-05-23,MN,Đồng Tháp,3,90561 - 50173 - 82036 - 25056 - 47971 - 49739
2026-05-23,MN,Đồng Tháp,4,78397 - 84202 - 80275 - 20333 - 23836 - 30121
2026-05-23,MN,Đồng Tháp,5,68830 - 23674 - 04235
2026-05-23,MN,Đồng Tháp,6,59006 - 96686 - 33583
2026-05-23,MN,Đồng Tháp,7,52114 - 12883 - 20076 - 82401
2026-05-23,MN,Đồng Tháp,8,17269
2026-05-23,MN,Cà Mau,ĐB,09347
2026-05-23,MN,Cà Mau,1,75742
